434,"Ich habe ernsthaft keine Ahnung, wie das passiert sein könnte.",I seriously have no idea how it could have happened.,[sound:DE1K_ernsthaft_sentence.mp3]
435,Ich lasse mich nicht von männlichen Ärzten behandeln.,I don't let male doctors treat me.,[sound:DE1K_behandeln_sentence.mp3]
436,"Er streckte die Zunge raus und kniff die Augen zusammen, weil die Zitrone so sauer war.",He stuck out his tongue and squinted his eyes because the lemon was so sour.,[sound:DE1K_zunge_sentence.mp3]
437,"Das war doch nicht so schlimm, versuche es doch noch einmal.","That wasn't so bad after all, try again.",[sound:DE1K_schlimm_sentence.mp3]
438,Ich versuche gerade den Skorpion in meine Falle zu locken.,I'm just trying to lure the scorpion into my trap.,[sound:DE1K_falle_sentence.mp3]
439,Die beiden sind in einer glücklichen Beziehung.,The two are in a happy relationship.,[sound:DE1K_beziehung_sentence.mp3]
440,Der Krieg macht mir Sorgen.,The war worries me.,[sound:DE1K_krieg_sentence.mp3]
441,Der Bauer macht sich Sorgen um das neugeborene Kalb.,The farmer is worried about the newborn calf.,[sound:DE1K_bauer_sentence.mp3]
442,Ich würde mich eher für das Steak als den Salat entscheiden,I would choose the steak rather than the salad,[sound:DE1K_eher_sentence.mp3]
443,Wir haben uns schließlich für den Hummer entschieden.,We finally decided on the lobster.,[sound:DE1K_schließlich_sentence.mp3]
444,Im Ausland kann man eine völlig neue Kultur erleben.,You can experience a completely new culture abroad.,[sound:DE1K_erleben_sentence.mp3]
445,"Du bist der einzige Mensch, dem ich vertrauen kann.",You are the only person I can trust.,[sound:DE1K_vertrauen_sentence.mp3]
446,Daniel hat bisher kein einziges Date gehabt.,Daniel has not had a single date yet.,[sound:DE1K_bisher_sentence.mp3]
447,"Ich kann dich kaum hören, weil die Musik viel zu laut ist.",I can hardly hear you because the music is far too loud.,[sound:DE1K_laut_sentence.mp3]
448,Wollen Sie mir etwa einen Vorwurf machen?,Are you trying to blame me?,[sound:DE1K_vorwurf_sentence.mp3]
449,"Schau doch auf das Mindesthaltbarkeitsdatum, die Milch ist schon lange schlecht.","Look at the best before date, the milk has been bad for a long time.",[sound:DE1K_schlecht_sentence.mp3]
450,"Schau nur, was ich für dich mitgebracht habe. Sushi vom Supermarkt.",Look what I brought for you. Sushi from the supermarket.,[sound:DE1K_mitbringen_sentence.mp3]
451,"Der Film war so schrecklich, ich habe ihn nicht mal zu Ende geschaut.","The movie was so terrible, I didn't even finish watching it.",[sound:DE1K_schrecklich_sentence.mp3]
452,"Ich vermisse es nicht, Filme in meiner Muttersprache zu schauen.",I don't miss watching movies in my native language.,[sound:DE1K_vermissen_sentence.mp3]
453,"Es ist so heiß, dass sein T-Shirt vor Schweiß trieft.",It's so hot that his T-shirt is dripping with sweat.,[sound:DE1K_triefen_sentence.mp3]
454,Vorsicht! Ich habe gerade heißen Tee in der Hand.,Careful! I have hot tea in my hand right now.,[sound:DE1K_vorsicht_sentence.mp3]
455,"Mein Papagei ist plötzlich weg, und es gibt keine Zeugen.",My parrot is suddenly gone and there are no witnesses.,[sound:DE1K_zeuge_sentence.mp3]
456,Wann hast du Geburtstag?,When is your birthday?,[sound:DE1K_wann_sentence.mp3]
457,Was hast du denn alles zum Geburtstag bekommen?,What all did you get for your birthday?,[sound:DE1K_bekommen_sentence.mp3]
458,"Ich weiß wirklich nicht, was ich meinem Vater zum Geburtstag schenken soll.",I really don't know what to give my father for his birthday.,[sound:DE1K_schenken_sentence.mp3]
459,"Danke von ganzem Herzen, du hast mir den Tag gerettet.","Thank you from the bottom of my heart, you saved my day.",[sound:DE1K_herz_sentence.mp3]
460,Du hast mich gerettet! Du bist mein Held!,You saved me! You are my hero!,[sound:DE1K_held_sentence.mp3]
461,Die Nachbarn nerven schon wieder!,The neighbors are annoying again!,[sound:DE1K_nachbar_sentence.mp3]
462,Ich muss noch die Schulden für das Krokodil abbezahlen.,I still have to pay off the debt for the crocodile.,[sound:DE1K_schuld_sentence.mp3]
463,Hier kann man nur in bar bezahlen.,Here you can only pay in cash.,[sound:DE1K_bar_sentence.mp3]
464,"Ich bin mal ehrlich, diese Geschichte interessiert mich einfach gar nicht.","To be honest, I'm just not interested in this story.",[sound:DE1K_ehrlich_sentence.mp3]
465,Das war eine sehr spannende Geschichte.,That was a very exciting story.,[sound:DE1K_spannend_sentence.mp3]
466,Er hat einen heftigen Preis gezahlt.,He paid a heavy price.,[sound:DE1K_heftig_sentence.mp3]
467,"Den Text zum Lied, den ich geschrieben habe, wird ihm sicher gefallen.",He will surely like the lyrics to the song I wrote.,[sound:DE1K_gefallen_sentence.mp3]
468,Die Inneneinrichtung einer Kita muss unbedingt heiter sein.,The interior of a daycare center must be cheerful.,[sound:DE1K_heiter_sentence.mp3]
469,"Ständig muss ich darum bitten, dass mir jemand hilft.",I have to constantly ask someone to help me.,[sound:DE1K_bitten_sentence.mp3]
470,Er hat einen schicken Anzug an.,He's wearing a fancy suit.,[sound:DE1K_anzug_sentence.mp3]
471,Als Kind habe ich mir ein eigenes Nilpferd gewünscht.,"As a child, I wanted my own hippo.",[sound:DE1K_eigen_sentence.mp3]
472,Was wünschst du dir zu Weihnachten?,What do you wish for Christmas?,[sound:DE1K_weihnachten_sentence.mp3]
473,Werfen Sie mal einen Blick auf unsere Webseite.,Take a look at our website.,[sound:DE1K_blick_sentence.mp3]
474,"Komm, wir steigen in mein Raumschiff und fliegen zum Mond!","Come on, let's get in my spaceship and go to the moon!",[sound:DE1K_steigen_sentence.mp3]
475,"Doofe Tauben, warum fliegt ihr weg? Ich tue euch doch nichts an!","Stupid pigeons, why are you flying away? I'm not going to hurt you!",[sound:DE1K_doof_sentence.mp3]
476,Nicht alle Vögel können fliegen.,Not all birds can fly.,[sound:DE1K_vogel_sentence.mp3]
477,Im Laufe der Zeit bin ich immer stärker geworden.,I have become stronger over time.,[sound:DE1K_lauf_sentence.mp3]
478,Wir fahren diesen Berg gemeinsam hinunter!,We are going down this mountain together!,[sound:DE1K_berg_sentence.mp3]
479,In unserer Stadt möchten sie eine neue Schule bauen.,In our city they want to build a new school.,[sound:DE1K_bauen_sentence.mp3]
480,"Das Auto ist viel zu langsam, fahren wir doch lieber mit der Bahn.","The car is far too slow, we prefer to ride the train.",[sound:DE1K_langsam_sentence.mp3]
481,Eigentlich hätte er das Pferd lieber nicht verkauft.,"Actually, he would rather not have sold the horse.",[sound:DE1K_pferd_sentence.mp3]
482,"Wenn du krank bist, solltest du lieber zuhause bleiben.","If you're sick, you should stay at home.",[sound:DE1K_krank_sentence.mp3]
483,"Sie können den Quark entweder hier essen, oder mitnehmen.","You can either eat the cheese curd here, or take it with you.",[sound:DE1K_entweder_sentence.mp3]
484,"Das Essen war so heiß, dass er sich den Mund verletzte.",The food was so hot that he hurt his mouth.,[sound:DE1K_mund_sentence.mp3]
485,"Der Alex hat so viel Glück, er hat schon wieder im Lotto gewonnen.","Alex is so lucky, he won the lottery again.",[sound:DE1K_glück_sentence.mp3]
486,"Wie toll, dass du den Preis gewonnen hast!",How great that you won the prize!,[sound:DE1K_toll_sentence.mp3]
487,Die spanische Mannschaft hat das Spiel gewonnen.,The Spanish team won the game.,[sound:DE1K_spiel_sentence.mp3]
488,Herzlichen Glückwunsch zum Geburtstag!,Happy Birthday!,[sound:DE1K_herzlich_sentence.mp3]
489,Der neue Film im Kino war echt sehr lustig.,The new movie in the theater was really very funny.,[sound:DE1K_lustig_sentence.mp3]
490,Mir gefallen diese ernsten Gespräche nicht.,I don't like these serious conversations.,[sound:DE1K_ernst_sentence.mp3]
491,Ich beende hiermit unser Gespräch.,I hereby end our conversation.,[sound:DE1K_beenden_sentence.mp3]
492,"Der Himmel war klar, es war keine Wolke in Sicht.","The sky was clear, there was not a cloud in sight.",[sound:DE1K_klar_sentence.mp3]
493,Wie viele Sterne siehst du am Himmel?,How many stars do you see in the sky?,[sound:DE1K_stern_sentence.mp3]
494,Hast du die Klingel gehört? Unsere Freunde sind da.,Did you hear the bell? Our friends are here.,[sound:DE1K_klingel_sentence.mp3]
495,"Ich hätte schwören können, den Weihnachtsmann gehört zu haben.",I could have sworn I heard Santa Claus.,[sound:DE1K_schwören_sentence.mp3]
496,Warum ist die Mikrowelle im Badezimmer? Sie gehört doch in die Küche!,Why is the microwave in the bathroom? It belongs in the kitchen!,[sound:DE1K_küche_sentence.mp3]
497,"Ich habe einen Knall gehört, ist irgendjemand verletzt worden?","I heard a bang, was anyone hurt?",[sound:DE1K_knall_sentence.mp3]
498,Fleisch gehört nicht zu meinem Ernährungsplan.,Meat is not part of my nutrition plan.,[sound:DE1K_fleisch_sentence.mp3]
499,"Sei bitte vorsichtig, der Boden ist noch nass!","Please be careful, the floor is still wet!",[sound:DE1K_vorsichtig_sentence.mp3]
500,"Die Behandlung hat nichts gebracht, meine Haut ist immer noch viel zu trocken.","The treatment did nothing, my skin is still way too dry.",[sound:DE1K_behandlung_sentence.mp3]
501,Zur Sicherheit habe ich immer H-Milch im Schrank.,"To be on the safe side, I always have shelf-stable milk in the cupboard.",[sound:DE1K_sicherheit_sentence.mp3]
502,Für den Notfall haben wir ja die Pizza im Kühlschrank.,For an emergency we have the pizza in the fridge.,[sound:DE1K_notfall_sentence.mp3]
503,"Im Spanischunterricht habe ich kaum was mitbekommen, weil der Lehrer immer so energielos war.",I hardly noticed anything in Spanish class because the teacher was always so lacking in energy.,[sound:DE1K_mitbekommen_sentence.mp3]
504,"Unser Kunstlehrer glaubt, die Erde sei eine Scheibe.",Our art teacher believes that the earth is a disc.,[sound:DE1K_scheibe_sentence.mp3]
505,"Ich liebe dich, habe dich aber trotzdem angelogen.","I love you, but I lied to you anyway.",[sound:DE1K_trotzdem_sentence.mp3]
506,Die Kinder verbringen viel zu viel Zeit vor dem Fernseher.,The children spend far too much time in front of the television.,[sound:DE1K_fernseher_sentence.mp3]
507,"Man merkt an seinem Verhalten, dass er noch nicht viel Zeit mit anderen Hunden verbracht hat.",You can tell from his behavior that he hasn't spent much time with other dogs yet.,[sound:DE1K_verhalten_sentence.mp3]
508,Deine Freundschaft weiß ich sehr zu schätzen.,I really appreciate your friendship.,[sound:DE1K_schätzen_sentence.mp3]
509,Die Milch steht rechts neben der Marmelade.,The milk is on the right of the jam.,[sound:DE1K_rechts_sentence.mp3]
510,Die Schule steht direkt neben der Kirche.,The school is right next to the church.,[sound:DE1K_kirche_sentence.mp3]
511,"Es ist mir sehr unangenehm, neben dem Mülleimer zu sitzen.",It is very uncomfortable for me to sit next to the trash can.,[sound:DE1K_unangenehm_sentence.mp3]
512,"Meine Mutter ärgert sich, wenn ich den Abwasch nicht mache.",My mother gets annoyed when I don't do the dishes.,[sound:DE1K_ärger_sentence.mp3]
513,Die Wäsche muss noch gewaschen werden.,The laundry still has to be washed.,[sound:DE1K_wäsche_sentence.mp3]
514,Auf dem Markt sind die Äpfel im Angebot. 10 Stück nur 2 Euro.,The apples are on sale at the market. 10 pieces for only 2 euros.,[sound:DE1K_stück_sentence.mp3]
515,"Ich weine, weil wir keine Kekse mehr haben.",I cry because we no longer have cookies.,[sound:DE1K_weinen_sentence.mp3]
516,"Schade, die Kekse sind schon alle.","Too bad, we're already out of cookies.",[sound:DE1K_schade_sentence.mp3]
517,"Danke, dass du immer da bist. Du bist ein wahrer Schatz!",Thank you for always there. You are a real treasure!,[sound:DE1K_schatz_sentence.mp3]
518,"Der Kaffee schmeckt furchtbar, hast du da Salz reingetan?","The coffee tastes terrible, did you put salt in there?",[sound:DE1K_furchtbar_sentence.mp3]
519,Selbstgemachtes Brot schmeckt mir am besten.,I like homemade bread best.,[sound:DE1K_brot_sentence.mp3]
520,Der Tee schmeckt herrlich süß.,The tea tastes wonderfully sweet.,[sound:DE1K_herrlich_sentence.mp3]
521,"Wenn du etwas näher kommst, kannst du die Mäuse in der Wand hören.","If you get a little closer, you can hear the mice in the wall.",[sound:DE1K_nah_sentence.mp3]
522,Die Wand muss neu gestrichen werden.,The wall needs to be repainted.,[sound:DE1K_streichen_sentence.mp3]
523,Wir sprechen dem Opfer unser Beileid aus.,We offer our condolences to the victim.,[sound:DE1K_beileid_sentence.mp3]
524,"Am Anfang hatte ich noch gedacht, es wäre unmöglich, Deutsch zu lernen.","In the beginning, I thought it was impossible to learn German.",[sound:DE1K_anfang_sentence.mp3]
525,Ich stehe mitten im Wald und habe keinen Empfang.,I'm in the middle of the forest and have no reception.,[sound:DE1K_wald_sentence.mp3]
526,Wir konnten die Mikrowelle wegen des Stromausfalls nicht verwenden.,We couldn't use the microwave because of the power failure.,[sound:DE1K_wegen_sentence.mp3]
527,Viel mehr von diesen Unsinn kann ich nicht aushalten.,I can't stand much more of this nonsense.,[sound:DE1K_aushalten_sentence.mp3]
528,Mit Zahlen kann ich nicht umgehen.,I can't handle numbers.,[sound:DE1K_zahl_sentence.mp3]
529,"Ich bin sau müde, weil ich die ganze Nacht wach geblieben bin.",I am tired because I stayed awake all night.,[sound:DE1K_nacht_sentence.mp3]
530,"Kinder, die übermüdet sind, können sich nicht benehmen.",Children who are tired cannot behave.,[sound:DE1K_benehmen_sentence.mp3]
531,Seine Worte offenbarten sich als Lüge.,His words were revealed to be a lie.,[sound:DE1K_offenbaren_sentence.mp3]
532,"Die Kälte, sie ist nun ein Teil von mir.",The cold is now a part of me.,[sound:DE1K_teil_sentence.mp3]
533,"Da ich Geld sparen möchte, kaufe ich mir keinen Kaffee mehr.","Since I want to save money, I don't buy coffee anymore.",[sound:DE1K_kaufen_sentence.mp3]
534,"Sind Sie damit einverstanden, dass Ihre Daten gesammelt werden?",Do you agree to your data being collected?,[sound:DE1K_einverstanden_sentence.mp3]
535,Diese Aufgaben sind verdammt kompliziert!,These tasks are damn complicated!,[sound:DE1K_verdammen_sentence.mp3]
536,"Nachdem ich meine Hausaufgaben gemacht habe, muss ich den Müll rausbringen.","After doing my homework, I have to take out the trash.",[sound:DE1K_nachdem_sentence.mp3]
537,Habt ihr eure Aufgaben schon erledigt?,Have you already done your tasks?,[sound:DE1K_erledigen_sentence.mp3]
538,"Diese Hausaufgaben sind so langweilig, ich würde viel lieber eine Serie schauen.","This homework is so boring, I would much rather watch a TV show.",[sound:DE1K_langweilig_sentence.mp3]
539,Die Hausaufgaben sind mir viel zu anstrengend.,Homework is far too exhausting for me.,[sound:DE1K_anstrengen_sentence.mp3]
540,Du treibst mich noch in den Wahnsinn!,You're driving me crazy!,[sound:DE1K_wahnsinn_sentence.mp3]
541,Wer denkt sich so ein Blödsinn aus?,Who thinks such nonsense?,[sound:DE1K_ausdenken_sentence.mp3]
542,Der Zug kommt nie pünktlich.,The train never comes on time.,[sound:DE1K_zug_sentence.mp3]
543,"Ich weiß nicht, wo ich den Schlüssel habe.",I don't know where I put the key.,[sound:DE1K_schlüssel_sentence.mp3]
544,Wo wurde das Video aufgenommen?,Where was the video recorded?,[sound:DE1K_aufnehmen_sentence.mp3]
545,Der Fahrer weiß nicht wo wir hin müssen.,The driver doesn't know where we have to go.,[sound:DE1K_fahrer_sentence.mp3]
546,"Der Rock muss dringend gewaschen werden, er ist total dreckig.","The skirt needs to be washed urgently, it is totally dirty.",[sound:DE1K_rock_sentence.mp3]
547,"Die Lage war sehr angespannt, ich habe mich nicht wohl gefühlt.","The situation was very tense, I did not feel comfortable.",[sound:DE1K_angespannt_sentence.mp3]
548,Die eine Flugbegleiterin hat mich gar nicht begrüßt.,One flight attendant didn't greet me at all.,[sound:DE1K_begrüßen_sentence.mp3]
549,Die Flugbegleiterin versorgt alle Passagiere mit kuscheligen Socken.,The flight attendant supplies all passengers with cozy socks.,[sound:DE1K_versorgen_sentence.mp3]
550,Kann ein einziger Hund wirklich so ein tiefes Loch buddeln?,Can a single dog really dig such a deep hole?,[sound:DE1K_tief_sentence.mp3]
551,Er ist mit seinem Fahrrad in ein Auto gekracht.,He crashed into a car with his bike.,[sound:DE1K_krachen_sentence.mp3]
552,Solche scharfen Messer sind nicht für Kinder geeignet.,Such sharp knives are not suitable for children.,[sound:DE1K_messer_sentence.mp3]
553,Zieh dich aus und probiere das andere Outfit an.,Take that off and try the other outfit.,[sound:DE1K_ausziehen_sentence.mp3]
554,"Kaffee trinke ich nicht so gerne, er ist viel zu bitter für meinen Geschmack.","I don't like to drink coffee, it's too bitter for my taste.",[sound:DE1K_gerne_sentence.mp3]
555,Er kann sich noch nicht besonders gut mit anderen unterhalten.,He is not yet very good at communicating with others.,[sound:DE1K_unterhalten_sentence.mp3]
556,Im Herbst sehen die Bäume besonders schön aus.,The trees look particularly beautiful in autumn.,[sound:DE1K_baum_sentence.mp3]
557,Das Ticket gilt erst ab 9:00 Uhr.,The ticket only applies from 9:00 a.m.,[sound:DE1K_gelten_sentence.mp3]
558,"Oh, oh, sie sieht eher so aus, als ob sie... Ob sie eine Waffe hat?","Uh-oh, she looks more like she has.... I wonder if she has a weapon.",[sound:DE1K_waffe_sentence.mp3]
559,Im Nachbarhaus läuft immer viel zu laute Musik.,Music is always too loud in the nextdoor house.,[sound:DE1K_laufen_sentence.mp3]
560,Meine neuen Schuhe quietschen so laut wenn ich gehe.,My new shoes squeak so loud when I walk.,[sound:DE1K_quietschen_sentence.mp3]
561,Nicht so laut! Ich hab mich richtig erschrocken.,Not so loud! I was really scared.,[sound:DE1K_erschrecken_sentence.mp3]
562,"Wenn die Waschmaschine fertig ist, dann piept sie so laut.","When the washing machine is ready, it beeps loudly.",[sound:DE1K_piepen_sentence.mp3]
563,"Das Essen ist hier viel zu teuer, ich hätte ein Käsebrot von zuhause mitbringen sollen.","The food is far too expensive here, I should have brought some cheese bread from home.",[sound:DE1K_teuer_sentence.mp3]
564,"Das Buch, das ich gerade lese, habe ich zum Geburtstag bekommen.",I got the book I am reading for my birthday.,[sound:DE1K_lesen_sentence.mp3]
565,Wie schön. Ich habe einen Brief von meiner Freundin aus Brasilien bekommen.,How nice. I got a letter from my girlfriend from Brazil.,[sound:DE1K_brief_sentence.mp3]
566,"Ich habe dir geschrieben, hast du die Nachricht nicht bekommen?","I wrote to you, didn't you get the message?",[sound:DE1K_nachricht_sentence.mp3]
567,Dieses Jahr habe ich kein einziges Geschenk zum Geburtstag bekommen.,I didn't get a single birthday gift this year.,[sound:DE1K_geschenk_sentence.mp3]
568,Im Gefängnis bekommt man nicht viel zu essen.,You don't get much to eat in prison.,[sound:DE1K_gefängnis_sentence.mp3]
569,Wir haben eine Pizza mit Ananas geliefert bekommen.,We got a pizza with pineapple.,[sound:DE1K_liefern_sentence.mp3]
570,"Ich möchte meine Ruhe haben, aber die Nachbarn wollen die Musik nicht ausmachen.","I want to have my peace and quiet, but the neighbors don't want to turn off the music.",[sound:DE1K_ruhe_sentence.mp3]
571,"Ich schiebe die Schuld einfach auf den Hund, das müssen meine Eltern ja nicht wissen.","I just blame the dog, my parents don't have to know that.",[sound:DE1K_schieben_sentence.mp3]
572,Mein Chef vergisst immer wieder sein eigenes Passwort.,My boss always forgets his own password.,[sound:DE1K_chef_sentence.mp3]
573,So langsam geht mir die Geduld aus.,I'm running out of patience.,[sound:DE1K_ausgehen_sentence.mp3]
574,Langsam ist mir diese Sprache nicht mehr ganz so fremd.,"Slowly, this language is no longer so foreign to me.",[sound:DE1K_fremd_sentence.mp3]
575,Ich quäle mich langsam aus dem Bett und mache mich auf den Weg zur Schule.,I slowly struggle out of bed and make my way to school.,[sound:DE1K_quälen_sentence.mp3]
576,Langsam gehen mir die Sätze aus.,I'm slowly running out of sentences.,[sound:DE1K_satz_sentence.mp3]
577,Mit einem fliegenden Pferd habe ich nicht gerechnet.,I didn't expect a flying horse.,[sound:DE1K_rechnen_sentence.mp3]
578,"Ich habe mir den Knöchel verstaucht, deswegen bringt mich mein Vater ins Krankenhaus.","I sprained my ankle, so my father takes me to the hospital.",[sound:DE1K_deswegen_sentence.mp3]
579,Nach dem Unfall musste er ins Krankenhaus.,"After the accident, he had to go to the hospital.",[sound:DE1K_unfall_sentence.mp3]
580,"Wenn Sie Schmerzen im Mund haben, gehen Sie am besten zum Zahnarzt.","If you have pain in your mouth, it is best to go to the dentist.",[sound:DE1K_schmerz_sentence.mp3]
581,"Was tippst du, wie viele Marshmallows ich mir in den Mund stopfen kann?",How many marshmallows do you guess I can stuff in my mouth?,[sound:DE1K_tippen_sentence.mp3]
582,Zum Glück haben wir die Pandemie überlebt.,"Fortunately, we survived the pandemic.",[sound:DE1K_überleben_sentence.mp3]
583,"Wir feiern, dass wir so ein tolles Team sind.",We celebrate being such a great team.,[sound:DE1K_feiern_sentence.mp3]
584,Wir haben letztes Wochendende ein tolles Restaurant entdeckt.,We discovered a great restaurant last weekend.,[sound:DE1K_entdecken_sentence.mp3]
585,"Der Jubel im Stadion war so groß, als wir das Spiel gewonnen haben.",The cheering in the stadium was so big when we won the game.,[sound:DE1K_jubel_sentence.mp3]
586,Die anderen Schüler haben sich über mich lustig gemacht.,The other students made fun of me.,[sound:DE1K_schüler_sentence.mp3]
587,Ich schwöre auf meine Ehre als Pfadpfinder,I swear by my honor as a scout,[sound:DE1K_ehre_sentence.mp3]
588,"Keine Sorge, ich habe das Feuer in der Küche schon gelöscht.","Don't worry, I've already put out the fire in the kitchen.",[sound:DE1K_löschen_sentence.mp3]
589,"Das Fleisch ist viel zu trocken, reichst du mir bitte noch die Soße?","The meat is way too dry, can you pass the sauce please?",[sound:DE1K_reichen_sentence.mp3]
590,"Ich möchte die Nudeln, aber mit Gemüse statt Fleisch.","I want the pasta, but with vegetables instead of meat.",[sound:DE1K_statt_sentence.mp3]
591,"Nein, Hasen essen nur Gemüse, kein Fleisch.","No, rabbits only eat vegetables, no meat.",[sound:DE1K_hase_sentence.mp3]
592,"Du darfst einen eigenen Fernseher haben, wenn du erwachsen bist.",You can have your own TV when you're grown up.,[sound:DE1K_erwachsen_sentence.mp3]
593,Sein Verhalten finde ich total lächerlich.,I find his behavior totally ridiculous.,[sound:DE1K_lächerlich_sentence.mp3]
594,Ich zeichne ein Bild von der Kirche. Wie findest du es?,I drew a picture of the church. What do you think?,[sound:DE1K_zeichnen_sentence.mp3]
595,Wir begaben uns alle auf die Suche nach dem Schatz.,We all went in search of the treasure.,[sound:DE1K_suche_sentence.mp3]
596,"Falls du noch Hunger hast, kann ich dir ein zweites Brot schmieren.","If you're still hungry, I can make you a second sandwich.",[sound:DE1K_falls_sentence.mp3]
597,Wir haben die Wände selbst gestrichen.,We painted the walls ourselves.,[sound:DE1K_selbst_sentence.mp3]
598,"Wir haben die Kommode neu gestrichen, vorher sah sie wirklich fürchterlich aus.","We repainted the dresser, it looked really terrible before.",[sound:DE1K_vorher_sentence.mp3]
599,"Wir haben eine tolle Zeit draußen im Wald verbracht, ist die Natur nicht wunderschön?","We had a great time out in the woods, isn't nature beautiful?",[sound:DE1K_wunderschön_sentence.mp3]
600,Im Wald ist es sehr einsam.,It is very lonely in the forest.,[sound:DE1K_einsam_sentence.mp3]
601,Alle machen mir Komplimente wegen meiner langen Beine.,Everyone compliments me on my long legs.,[sound:DE1K_bein_sentence.mp3]
602,Er ist wegen Diebstahl im Knast gelandet.,He ended up in jail for theft.,[sound:DE1K_knast_sentence.mp3]
603,Wegen der Pandemie sind die Grenzen dicht gemacht worden.,"Because of the pandemic, the borders have been closed.",[sound:DE1K_dicht_sentence.mp3]
604,Die Nachbarn wurden wegen der lauten Musik angezeigt.,The neighbors were reported because of the loud music.,[sound:DE1K_anzeigen_sentence.mp3]
605,Geh nicht nachts in den Wald. Das ist wirklich gefährlich.,Don't go to the forest at night. This is really dangerous.,[sound:DE1K_gefährlich_sentence.mp3]
606,"Der Schnee glänzt weiß auf den Bergen heute Nacht, keine Spuren sind zu sehen.","The snow shines white on the mountains tonight, no tracks are visible.",[sound:DE1K_spur_sentence.mp3]
607,Der Hund bellt schon die ganze Nacht.,The dog has been barking all night.,[sound:DE1K_bellen_sentence.mp3]
608,"Ich wollte gestern einkaufen gehen, konnte mein Portemonnaie aber nicht finden.","I wanted to go shopping yesterday, but I couldn't find my wallet.",[sound:DE1K_gestern_sentence.mp3]
609,"Ich überlege gerade, mir eine neue Uhr zu kaufen",I'm currently considering buying a new watch,[sound:DE1K_überlegen_sentence.mp3]
610,Solche Schuhe kann man nur im Internet kaufen.,You can only buy such shoes on the Internet.,[sound:DE1K_solche_sentence.mp3]
611,"Ich habe neulich einen neuen Nagellack gekauft, wie findest du ihn?","I recently bought a new nail polish, how do you like it?",[sound:DE1K_neulich_sentence.mp3]
612,"Es lohnt sich nicht, ein Stück von der Mauer zu kaufen.",It is not worth buying a piece of the wall.,[sound:DE1K_mauer_sentence.mp3]
613,Die Hausaufgaben habe ich schon längst erledigt.,I have already done the homework.,[sound:DE1K_längst_sentence.mp3]
614,Sie ist das Gegenteil von langweilig,It is the opposite of boring,[sound:DE1K_gegenteil_sentence.mp3]
615,"Sprachenlernen ist nicht schwer, man muss sich nur ein wenig anstrengen.","Language learning is not difficult, you just have to make a little effort.",[sound:DE1K_wenig_sentence.mp3]
616,"Er wettet zwanzig Euro, dass er das Glas in einem Zug trinken kann.",He bets twenty euros that he can drink the glass in one go.,[sound:DE1K_wette_sentence.mp3]
617,"Die kannst du gerne aufessen, ich mag sowieso nicht Lakritz.","You are welcome to eat them, I don't like liquorice anyway.",[sound:DE1K_sowieso_sentence.mp3]
618,Irgendwann möchte ich gerne nach Deutschland kommen.,At some point I would like to come to Germany.,[sound:DE1K_irgendwann_sentence.mp3]
619,"Hier gibt es eine Menge Dinge, die ich gerne tun würde.",There are a lot of things I would like to do here.,[sound:DE1K_menge_sentence.mp3]
620,Ich wäre gerne an einem sonnigen Ort.,I would like to be in a sunny place.,[sound:DE1K_ort_sentence.mp3]
621,"Ich würde gerne wissen, wo sie das Kleid herhat.",I would like to know where she got the dress from.,[sound:DE1K_kleid_sentence.mp3]
622,"Du kannst dich gerne entspannen, ich habe es nicht eilig.","You're welcome to relax, I'm not in a hurry.",[sound:DE1K_entspannen_sentence.mp3]
623,Manche Katzen schwimmen tatsächlich gerne.,Some cats actually like to swim.,[sound:DE1K_manch_sentence.mp3]
624,Ich würde gerne was von dem anderen Kuchen probieren.,I would like to try some of the other cake.,[sound:DE1K_kuchen_sentence.mp3]
625,Ich möchte mich wenigstens mit Muttersprachlern unterhalten können.,I would like to at least be able to converse with native speakers.,[sound:DE1K_wenigstens_sentence.mp3]
626,"Er würde sich schon gerne mit Muttersprachlern unterhalten, dazu fehlt ihm jedoch der Mut.","He would like to talk to native speakers, but he lacks the courage.",[sound:DE1K_mut_sentence.mp3]
627,Die Bäume wehen im sanften Abendwind.,The trees blow in the gentle evening wind.,[sound:DE1K_sanft_sentence.mp3]
628,Ich habe mir die Füße wund gelaufen.,I ran my feet sore.,[sound:DE1K_wund_sentence.mp3]
629,Die Zwillinge sind von zu Hause weggelaufen.,The twins ran away from home.,[sound:DE1K_weglaufen_sentence.mp3]
630,"Die Möbel sehen unglaublich teuer aus, was hast du dafür ausgegeben?","The furniture looks incredibly expensive, what did you spend on it?",[sound:DE1K_dafür_sentence.mp3]
631,"Das ist mir zu teuer, können wir um den Preis handeln?","That is too expensive for me, can we negotiate the price?",[sound:DE1K_handeln_sentence.mp3]
632,"Der Vertrag war zu lang, ich habe ihn nicht gelesen.","The contract was too long, I didn't read it.",[sound:DE1K_vertrag_sentence.mp3]
633,"Ich habe vor zwei Tagen eine Nachricht geschrieben, eine Antwort habe ich aber noch nicht bekommen.","I sent a message two days ago, but I haven't received an answer yet.",[sound:DE1K_antwort_sentence.mp3]
634,"Wir hatten uns für heute verabredet, aber jetzt antwortet er nicht mehr auf meine Nachrichten.","We had arranged to meet today, but now he isn't answering my messages.",[sound:DE1K_verabreden_sentence.mp3]
